run_id,anomaly_id,anomaly_type,intensity,variant,result_group,method,k,matched,matched_timestamp,matched_rank,candidate_count
run_004,run_004_a010,multivariate_group_peak,strong,raw,multivariate_dependency,dagmm,25,True,2023-01-21,1.0,25
run_004,run_004_a010,multivariate_group_peak,strong,raw,multivariate_dependency,dagmm,50,True,2023-01-21,1.0,50
run_004,run_004_a010,multivariate_group_peak,strong,raw,multivariate_dependency,kmeans,10,False,,,10
run_004,run_004_a010,multivariate_group_peak,strong,raw,multivariate_dependency,kmeans,25,False,,,25
run_004,run_004_a010,multivariate_group_peak,strong,raw,multivariate_dependency,kmeans,50,False,,,50
run_004,run_004_a010,multivariate_group_peak,strong,raw,multivariate_dependency,knn,10,True,2023-01-21,3.0,10
run_004,run_004_a010,multivariate_group_peak,strong,raw,multivariate_dependency,knn,25,True,2023-01-21,3.0,25
run_004,run_004_a010,multivariate_group_peak,strong,raw,multivariate_dependency,knn,50,True,2023-01-21,3.0,50
run_004,run_004_a010,multivariate_group_peak,strong,raw,multivariate_dependency,tsnet,10,False,,,10
run_004,run_004_a010,multivariate_group_peak,strong,raw,multivariate_dependency,tsnet,25,True,2023-01-21,19.0,25
run_004,run_004_a010,multivariate_group_peak,strong,raw,multivariate_dependency,tsnet,50,True,2023-01-21,19.0,50
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,catch,10,False,,,10
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,catch,25,False,,,25
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,catch,50,True,2023-01-21,31.0,50
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,consensus,10,False,,,10
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,consensus,25,True,2023-01-21,18.0,25
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,consensus,50,True,2023-01-21,18.0,50
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,dagmm,10,False,,,10
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,dagmm,25,False,,,25
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,dagmm,50,True,2023-01-21,38.0,50
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,kmeans,10,False,,,10
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,kmeans,25,False,,,25
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,kmeans,50,False,,,50
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,knn,10,True,2023-01-21,1.0,10
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,knn,25,True,2023-01-21,1.0,25
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,knn,50,True,2023-01-21,1.0,50
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,tsnet,10,False,,,10
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,tsnet,25,False,,,25
run_004,run_004_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,tsnet,50,True,2023-01-21,35.0,50
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,catch,10,False,,,14
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,catch,25,True,2023-01-21,17.0,38
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,catch,50,True,2023-01-21,17.0,75
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,consensus,10,False,,,14
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,consensus,25,True,2023-01-21,18.0,34
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,consensus,50,True,2023-01-21,18.0,70
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,dagmm,10,True,2023-01-21,1.0,19
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,dagmm,25,True,2023-01-21,1.0,45
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,dagmm,50,True,2023-01-21,1.0,83
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,kmeans,10,False,,,15
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,kmeans,25,False,,,42
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,kmeans,50,False,,,57
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,knn,10,True,2023-01-21,1.0,17
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,knn,25,True,2023-01-21,1.0,42
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,knn,50,True,2023-01-21,1.0,75
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,tsnet,10,False,,,15
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,tsnet,25,True,2023-01-21,19.0,43
run_004,run_004_a010,multivariate_group_peak,strong,combined,multivariate_dependency,tsnet,50,True,2023-01-21,19.0,85
run_005,run_005_a001,global_peak,medium,raw,global_point,calf,10,True,2023-06-17,8.0,10
run_005,run_005_a001,global_peak,medium,raw,global_point,calf,25,True,2023-06-17,8.0,25
run_005,run_005_a001,global_peak,medium,raw,global_point,calf,50,True,2023-06-17,8.0,50
run_005,run_005_a001,global_peak,medium,raw,global_point,consensus,10,True,2023-06-17,5.0,10
run_005,run_005_a001,global_peak,medium,raw,global_point,consensus,25,True,2023-06-17,5.0,25
run_005,run_005_a001,global_peak,medium,raw,global_point,consensus,50,True,2023-06-17,5.0,50
run_005,run_005_a001,global_peak,medium,raw,global_point,datamole,10,False,,,10
run_005,run_005_a001,global_peak,medium,raw,global_point,datamole,25,True,2023-06-17,18.0,25
run_005,run_005_a001,global_peak,medium,raw,global_point,datamole,50,True,2023-06-17,18.0,50
run_005,run_005_a001,global_peak,medium,raw,global_point,gpt4ts,10,True,2023-06-17,8.0,10
run_005,run_005_a001,global_peak,medium,raw,global_point,gpt4ts,25,True,2023-06-17,8.0,25
run_005,run_005_a001,global_peak,medium,raw,global_point,gpt4ts,50,True,2023-06-17,8.0,50
run_005,run_005_a001,global_peak,medium,raw,global_point,itrans,10,True,2023-06-17,6.0,10
run_005,run_005_a001,global_peak,medium,raw,global_point,itrans,25,True,2023-06-17,6.0,25
run_005,run_005_a001,global_peak,medium,raw,global_point,itrans,50,True,2023-06-17,6.0,50
run_005,run_005_a001,global_peak,medium,raw,global_point,units,10,True,2023-06-17,8.0,10
run_005,run_005_a001,global_peak,medium,raw,global_point,units,25,True,2023-06-17,8.0,25
run_005,run_005_a001,global_peak,medium,raw,global_point,units,50,True,2023-06-17,8.0,50
run_005,run_005_a001,global_peak,medium,log1p,global_point,calf,10,True,2023-06-17,3.0,10
run_005,run_005_a001,global_peak,medium,log1p,global_point,calf,25,True,2023-06-17,3.0,25
run_005,run_005_a001,global_peak,medium,log1p,global_point,calf,50,True,2023-06-17,3.0,50
run_005,run_005_a001,global_peak,medium,log1p,global_point,consensus,10,True,2023-06-17,3.0,10
run_005,run_005_a001,global_peak,medium,log1p,global_point,consensus,25,True,2023-06-17,3.0,25
run_005,run_005_a001,global_peak,medium,log1p,global_point,consensus,50,True,2023-06-17,3.0,50
run_005,run_005_a001,global_peak,medium,log1p,global_point,datamole,10,False,,,10
run_005,run_005_a001,global_peak,medium,log1p,global_point,datamole,25,False,,,25
run_005,run_005_a001,global_peak,medium,log1p,global_point,datamole,50,False,,,50
run_005,run_005_a001,global_peak,medium,log1p,global_point,gpt4ts,10,False,,,10
run_005,run_005_a001,global_peak,medium,log1p,global_point,gpt4ts,25,False,,,25
run_005,run_005_a001,global_peak,medium,log1p,global_point,gpt4ts,50,False,,,50
run_005,run_005_a001,global_peak,medium,log1p,global_point,itrans,10,True,2023-06-17,7.0,10
run_005,run_005_a001,global_peak,medium,log1p,global_point,itrans,25,True,2023-06-17,7.0,25
run_005,run_005_a001,global_peak,medium,log1p,global_point,itrans,50,True,2023-06-17,7.0,50
run_005,run_005_a001,global_peak,medium,log1p,global_point,units,10,True,2023-06-17,8.0,10
run_005,run_005_a001,global_peak,medium,log1p,global_point,units,25,True,2023-06-17,8.0,25
run_005,run_005_a001,global_peak,medium,log1p,global_point,units,50,True,2023-06-17,8.0,50
run_005,run_005_a001,global_peak,medium,combined,global_point,calf,10,True,2023-06-17,3.0,16
run_005,run_005_a001,global_peak,medium,combined,global_point,calf,25,True,2023-06-17,3.0,41
run_005,run_005_a001,global_peak,medium,combined,global_point,calf,50,True,2023-06-17,3.0,80
run_005,run_005_a001,global_peak,medium,combined,global_point,consensus,10,True,2023-06-17,3.0,16
run_005,run_005_a001,global_peak,medium,combined,global_point,consensus,25,True,2023-06-17,3.0,38
run_005,run_005_a001,global_peak,medium,combined,global_point,consensus,50,True,2023-06-17,3.0,77
run_005,run_005_a001,global_peak,medium,combined,global_point,datamole,10,False,,,20
run_005,run_005_a001,global_peak,medium,combined,global_point,datamole,25,True,2023-06-17,18.0,50
run_005,run_005_a001,global_peak,medium,combined,global_point,datamole,50,True,2023-06-17,18.0,93
run_005,run_005_a001,global_peak,medium,combined,global_point,gpt4ts,10,True,2023-06-17,8.0,14
run_005,run_005_a001,global_peak,medium,combined,global_point,gpt4ts,25,True,2023-06-17,8.0,37
run_005,run_005_a001,global_peak,medium,combined,global_point,gpt4ts,50,True,2023-06-17,8.0,71
run_005,run_005_a001,global_peak,medium,combined,global_point,itrans,10,True,2023-06-17,6.0,15
run_005,run_005_a001,global_peak,medium,combined,global_point,itrans,25,True,2023-06-17,6.0,44
run_005,run_005_a001,global_peak,medium,combined,global_point,itrans,50,True,2023-06-17,6.0,86
run_005,run_005_a001,global_peak,medium,combined,global_point,units,10,True,2023-06-17,8.0,14
run_005,run_005_a001,global_peak,medium,combined,global_point,units,25,True,2023-06-17,8.0,35
run_005,run_005_a001,global_peak,medium,combined,global_point,units,50,True,2023-06-17,8.0,74
run_005,run_005_a002,global_peak,strong,raw,global_point,calf,10,True,2024-01-04,9.0,10
run_005,run_005_a002,global_peak,strong,raw,global_point,calf,25,True,2024-01-04,9.0,25
run_005,run_005_a002,global_peak,strong,raw,global_point,calf,50,True,2024-01-04,9.0,50
run_005,run_005_a002,global_peak,strong,raw,global_point,consensus,10,True,2024-01-04,7.0,10
run_005,run_005_a002,global_peak,strong,raw,global_point,consensus,25,True,2024-01-04,7.0,25
run_005,run_005_a002,global_peak,strong,raw,global_point,consensus,50,True,2024-01-04,7.0,50
run_005,run_005_a002,global_peak,strong,raw,global_point,datamole,10,False,,,10
run_005,run_005_a002,global_peak,strong,raw,global_point,datamole,25,False,,,25
run_005,run_005_a002,global_peak,strong,raw,global_point,datamole,50,True,2024-01-04,31.0,50
run_005,run_005_a002,global_peak,strong,raw,global_point,gpt4ts,10,True,2024-01-04,8.0,10
run_005,run_005_a002,global_peak,strong,raw,global_point,gpt4ts,25,True,2024-01-04,8.0,25
run_005,run_005_a002,global_peak,strong,raw,global_point,gpt4ts,50,True,2024-01-04,8.0,50
run_005,run_005_a002,global_peak,strong,raw,global_point,itrans,10,False,,,10
run_005,run_005_a002,global_peak,strong,raw,global_point,itrans,25,True,2024-01-04,14.0,25
run_005,run_005_a002,global_peak,strong,raw,global_point,itrans,50,True,2024-01-04,14.0,50
run_005,run_005_a002,global_peak,strong,raw,global_point,units,10,True,2024-01-04,8.0,10
run_005,run_005_a002,global_peak,strong,raw,global_point,units,25,True,2024-01-04,8.0,25
run_005,run_005_a002,global_peak,strong,raw,global_point,units,50,True,2024-01-04,8.0,50
run_005,run_005_a002,global_peak,strong,log1p,global_point,calf,10,True,2024-01-04,2.0,10
run_005,run_005_a002,global_peak,strong,log1p,global_point,calf,25,True,2024-01-04,2.0,25
run_005,run_005_a002,global_peak,strong,log1p,global_point,calf,50,True,2024-01-04,2.0,50
run_005,run_005_a002,global_peak,strong,log1p,global_point,consensus,10,True,2024-01-04,6.0,10
run_005,run_005_a002,global_peak,strong,log1p,global_point,consensus,25,True,2024-01-04,6.0,25
run_005,run_005_a002,global_peak,strong,log1p,global_point,consensus,50,True,2024-01-04,6.0,50
run_005,run_005_a002,global_peak,strong,log1p,global_point,datamole,10,False,,,10
run_005,run_005_a002,global_peak,strong,log1p,global_point,datamole,25,False,,,25
run_005,run_005_a002,global_peak,strong,log1p,global_point,datamole,50,False,,,50
run_005,run_005_a002,global_peak,strong,log1p,global_point,gpt4ts,10,True,2024-01-04,1.0,10
run_005,run_005_a002,global_peak,strong,log1p,global_point,gpt4ts,25,True,2024-01-04,1.0,25
run_005,run_005_a002,global_peak,strong,log1p,global_point,gpt4ts,50,True,2024-01-04,1.0,50
run_005,run_005_a002,global_peak,strong,log1p,global_point,itrans,10,True,2024-01-04,2.0,10
run_005,run_005_a002,global_peak,strong,log1p,global_point,itrans,25,True,2024-01-04,2.0,25
run_005,run_005_a002,global_peak,strong,log1p,global_point,itrans,50,True,2024-01-04,2.0,50
run_005,run_005_a002,global_peak,strong,log1p,global_point,units,10,True,2024-01-04,2.0,10
run_005,run_005_a002,global_peak,strong,log1p,global_point,units,25,True,2024-01-04,2.0,25
run_005,run_005_a002,global_peak,strong,log1p,global_point,units,50,True,2024-01-04,2.0,50
run_005,run_005_a002,global_peak,strong,combined,global_point,calf,10,True,2024-01-04,2.0,15
run_005,run_005_a002,global_peak,strong,combined,global_point,calf,25,True,2024-01-04,2.0,42
run_005,run_005_a002,global_peak,strong,combined,global_point,calf,50,True,2024-01-04,2.0,82
run_005,run_005_a002,global_peak,strong,combined,global_point,consensus,10,True,2024-01-04,6.0,16
run_005,run_005_a002,global_peak,strong,combined,global_point,consensus,25,True,2024-01-04,6.0,42
run_005,run_005_a002,global_peak,strong,combined,global_point,consensus,50,True,2024-01-04,6.0,79
run_005,run_005_a002,global_peak,strong,combined,global_point,datamole,10,False,,,20
run_005,run_005_a002,global_peak,strong,combined,global_point,datamole,25,False,,,50
run_005,run_005_a002,global_peak,strong,combined,global_point,datamole,50,True,2024-01-04,31.0,98
run_005,run_005_a002,global_peak,strong,combined,global_point,gpt4ts,10,True,2024-01-04,1.0,13
run_005,run_005_a002,global_peak,strong,combined,global_point,gpt4ts,25,True,2024-01-04,1.0,31
run_005,run_005_a002,global_peak,strong,combined,global_point,gpt4ts,50,True,2024-01-04,1.0,65
run_005,run_005_a002,global_peak,strong,combined,global_point,itrans,10,True,2024-01-04,2.0,18
run_005,run_005_a002,global_peak,strong,combined,global_point,itrans,25,True,2024-01-04,2.0,37
run_005,run_005_a002,global_peak,strong,combined,global_point,itrans,50,True,2024-01-04,2.0,76
run_005,run_005_a002,global_peak,strong,combined,global_point,units,10,True,2024-01-04,2.0,14
run_005,run_005_a002,global_peak,strong,combined,global_point,units,25,True,2024-01-04,2.0,34
run_005,run_005_a002,global_peak,strong,combined,global_point,units,50,True,2024-01-04,2.0,75
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,calf,10,False,,,10
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,calf,25,False,,,25
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,calf,50,False,,,50
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,consensus,10,False,,,10
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,consensus,25,False,,,25
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,consensus,50,False,,,50
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,dp,10,False,,,10
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,dp,25,False,,,25
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,dp,50,False,,,50
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,isolation_forest,10,False,,,10
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,isolation_forest,25,False,,,25
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,isolation_forest,50,False,,,50
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,units,10,False,,,10
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,units,25,False,,,25
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,units,50,False,,,50
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,zms,10,False,,,10
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,zms,25,False,,,29
run_005,run_005_a003,contextual_peak,medium,raw,contextual_point,zms,50,False,,,50
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,calf,10,False,,,10
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,calf,25,False,,,25
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,calf,50,False,,,50
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,consensus,10,False,,,10
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,consensus,25,False,,,25
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,consensus,50,True,2023-01-22,49.0,50
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,dp,10,False,,,10
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,dp,25,False,,,25
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,dp,50,False,,,50
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,isolation_forest,10,False,,,10
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,isolation_forest,25,False,,,25
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,isolation_forest,50,False,,,50
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,units,10,False,,,10
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,units,25,False,,,25
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,units,50,False,,,50
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,zms,10,False,,,11
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,zms,25,False,,,27
run_005,run_005_a003,contextual_peak,medium,log1p,contextual_point,zms,50,True,2023-01-22,38.0,50
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,calf,10,False,,,16
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,calf,25,False,,,41
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,calf,50,False,,,80
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,consensus,10,False,,,14
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,consensus,25,False,,,36
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,consensus,50,True,2023-01-22,49.0,69
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,dp,10,False,,,14
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,dp,25,False,,,36
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,dp,50,False,,,66
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,isolation_forest,10,False,,,14
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,isolation_forest,25,False,,,33
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,isolation_forest,50,False,,,65
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,units,10,False,,,14
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,units,25,False,,,35
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,units,50,False,,,74
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,zms,10,False,,,15
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,zms,25,False,,,41
run_005,run_005_a003,contextual_peak,medium,combined,contextual_point,zms,50,True,2023-01-22,38.0,72
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,calf,10,False,,,10
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,calf,25,False,,,25
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,calf,50,False,,,50
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,consensus,10,False,,,10
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,consensus,25,False,,,25
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,consensus,50,False,,,50
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,dp,10,False,,,10
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,dp,25,False,,,25
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,dp,50,False,,,50
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,isolation_forest,10,False,,,10
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,isolation_forest,25,False,,,25
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,isolation_forest,50,False,,,50
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,units,10,False,,,10
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,units,25,False,,,25
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,units,50,False,,,50
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,zms,10,False,,,11
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,zms,25,False,,,25
run_005,run_005_a004,contextual_peak,strong,raw,contextual_point,zms,50,False,,,50
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,calf,10,False,,,10
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,calf,25,False,,,25
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,calf,50,False,,,50
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,consensus,10,False,,,10
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,consensus,25,False,,,25
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,consensus,50,False,,,50
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,dp,10,False,,,10
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,dp,25,False,,,25
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,dp,50,False,,,50
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,isolation_forest,10,False,,,10
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,isolation_forest,25,False,,,25
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,isolation_forest,50,False,,,50
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,units,10,False,,,10
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,units,25,False,,,25
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,units,50,False,,,50
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,zms,10,False,,,10
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,zms,25,False,,,25
run_005,run_005_a004,contextual_peak,strong,log1p,contextual_point,zms,50,False,,,50
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,calf,10,False,,,20
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,calf,25,False,,,47
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,calf,50,False,,,86
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,consensus,10,False,,,18
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,consensus,25,False,,,40
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,consensus,50,False,,,79
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,dp,10,False,,,18
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,dp,25,False,,,44
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,dp,50,False,,,81
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,isolation_forest,10,False,,,16
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,isolation_forest,25,False,,,44
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,isolation_forest,50,False,,,84
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,units,10,False,,,20
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,units,25,False,,,39
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,units,50,False,,,75
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,zms,10,False,,,20
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,zms,25,False,,,47
run_005,run_005_a004,contextual_peak,strong,combined,contextual_point,zms,50,False,,,87
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,calf,10,False,,,10
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,calf,25,False,,,25
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,calf,50,False,,,50
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,consensus,10,False,,,10
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,consensus,25,False,,,25
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,consensus,50,False,,,50
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,dp,10,False,,,10
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,dp,25,False,,,25
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,dp,50,False,,,50
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,isolation_forest,10,False,,,10
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,isolation_forest,25,False,,,25
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,isolation_forest,50,False,,,50
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,units,10,False,,,10
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,units,25,False,,,25
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,units,50,False,,,50
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,zms,10,False,,,10
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,zms,25,False,,,26
run_005,run_005_a005,drop_to_zero,medium,raw,contextual_point,zms,50,False,,,50
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,calf,10,False,,,10
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,calf,25,False,,,25
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,calf,50,False,,,50
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,consensus,10,False,,,10
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,consensus,25,False,,,25
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,consensus,50,False,,,50
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,dwt,10,False,,,24
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,dwt,25,False,,,50
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,dwt,50,False,,,50
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,itrans,10,False,,,10
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,itrans,25,False,,,25
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,itrans,50,False,,,50
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,kmeans,10,False,,,10
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,kmeans,25,False,,,25
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,kmeans,50,False,,,50
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,ocsvm,10,False,,,11
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,ocsvm,25,False,,,26
run_005,run_005_a005,drop_to_zero,medium,raw,subsequence_pattern,ocsvm,50,False,,,50
run_005,run_005_a005,drop_to_zero,medium,log1p,contextual_point,calf,10,True,2023-07-05,10.0,10
run_005,run_005_a005,drop_to_zero,medium,log1p,contextual_point,calf,25,True,2023-07-05,10.0,25
run_005,run_005_a005,drop_to_zero,medium,log1p,contextual_point,calf,50,True,2023-07-05,10.0,50
run_005,run_005_a005,drop_to_zero,medium,log1p,contextual_point,consensus,10,False,,,10
run_005,run_005_a005,drop_to_zero,medium,log1p,contextual_point,consensus,25,False,,,25
